time,e1,e2,e3,zd,theta,yaw_dot,x,y,h
0.0484999999999971,-0.9735030590920868,-0.10845127546398858,-0.10845127546398903,3.4971,-0.4475024202113461,0.2,1.92364501953125,1.92364501953125,1.92364501953125
0.09850000000000136,-0.9776608598192396,-0.1094412754639893,-0.1094412754639893,3.4961100000000003,-0.4469788214357478,0.2,1.9251708984375,1.9251708984375,1.9251708984375
0.14849999999999852,-0.9760916191811968,-0.11017127546398875,-0.1101712754639892,3.49538,-0.44732788728614664,0.2,1.931121826171875,1.931121826171875,1.931121826171875
0.19849999999999568,-1.0084344321295755,-0.11064127546398872,-0.11064127546398916,3.49491,-0.4422664324553631,0.2,1.936859130859375,1.936859130859375,1.936859130859375
0.24849999999999994,-1.044524576875959,-0.11154127546398884,-0.11154127546398929,3.4940100000000003,-0.4366813788489812,0.2,1.95172119140625,1.95172119140625,1.95172119140625
0.2984999999999971,-1.049098080826886,-0.11172127546398869,-0.11172127546398913,3.49383,-0.43598324714818354,0.2,1.962646484375,1.962646484375,1.962646484375
0.34850000000000136,-1.0595684802865004,-0.11102127546398899,-0.11102127546398899,3.49453,-0.43423791789618915,0.2,1.9808349609375,1.9808349609375,1.9808349609375
0.3984999999999985,-1.0557520425788423,-0.11043127546398912,-0.11043127546398912,3.49512,-0.4347615166717875,0.2,1.990020751953125,1.990020751953125,1.990020751953125
0.4484999999999957,-1.0695996041820321,-0.10978127546398886,-0.1097812754639893,3.49577,-0.4324925886441949,0.2,2.00469970703125,2.00469970703125,2.00469970703125
0.49849999999999994,-1.0535256016045342,-0.10252127546398881,-0.10252127546398881,3.5030300000000003,-0.4340633849709898,0.2,2.013702392578125,2.013702392578125,2.013702392578125
0.5484999999999971,-1.039523382855859,-0.0990712754639893,-0.0990712754639893,3.50648,-0.43580871422298406,0.2,2.02740478515625,2.02740478515625,2.02740478515625
0.5985000000000014,-1.0568884125586413,-0.07458127546398918,-0.07458127546398918,3.53097,-0.4298745947662034,0.2,2.03387451171875,2.03387451171875,2.03387451171875
0.6484999999999985,-1.0853825481085422,-0.053231275463988315,-0.05323127546398876,3.5523200000000004,-0.42271874483302657,0.2,2.045684814453125,2.045684814453125,2.045684814453125
0.7984999999999971,-1.0680997695596912,-0.05283127546398925,-0.05283127546398925,3.55272,-0.4253367387110181,0.2,2.06903076171875,2.06903076171875,2.06903076171875
0.8485000000000014,-0.8442558018443789,-0.03044127546398867,-0.030441275463989115,3.57511,-0.45710173109731495,0.2,2.080352783203125,2.080352783203125,2.080352783203125
0.8984999999999985,-0.8151554509567589,-0.027911275463989416,-0.027911275463989416,3.5776399999999997,-0.4612905213021013,0.2,2.085235595703125,2.085235595703125,2.085235595703125
0.9484999999999957,-0.789764493746127,-0.025761275463989097,-0.025761275463989097,3.57979,-0.4649557127312894,0.2,2.09454345703125,2.09454345703125,2.09454345703125
0.9984999999999999,-0.6963178743310521,0.004528724536010831,0.004528724536010831,3.61008,-0.47525315531805595,0.2,2.099090576171875,2.099090576171875,2.099090576171875
1.048499999999997,-0.6936510846982942,0.008668724536010863,0.00866872453601042,3.61422,-0.4750786223928565,0.2,2.108245849609375,2.108245849609375,2.108245849609375
1.0985000000000014,-0.6820609090617817,0.009078724536010885,0.009078724536010885,3.61463,-0.47682395164485086,0.2,2.11376953125,2.11376953125,2.11376953125
1.1484999999999985,-0.6741269513714081,0.007958724536011541,0.007958724536011097,3.61351,-0.4782202150464463,0.2,2.12200927734375,2.12200927734375,2.12200927734375
1.1984999999999957,-0.5906829315214916,0.0029787245360108905,0.0029787245360108905,3.60853,-0.49200831613720153,0.2,2.1258544921875,2.1258544921875,2.1258544921875
1.298499999999997,-0.5626757622839413,0.012608724536010918,0.012608724536010918,3.61816,-0.49497537586559187,0.2,2.137115478515625,2.137115478515625,2.137115478515625
1.3485000000000014,-0.5445021467767628,0.015358724536010726,0.015358724536010726,3.62091,-0.49741883681838395,0.2,2.1434326171875,2.1434326171875,2.1434326171875
1.3984999999999985,-0.5060140266783302,0.017318724536010688,0.017318724536010688,3.62287,-0.5031784233499652,0.2,2.14642333984375,2.14642333984375,2.14642333984375
1.4484999999999957,-0.48025861372586043,0.022188724536011062,0.022188724536011062,3.6277399999999997,-0.5064945489287545,0.2,2.152008056640625,2.152008056640625,2.152008056640625
