time,e1,e2,e3,zd,theta,yaw_dot,x,y,h
0.047999999999994714,-0.9310607156155788,-0.08499127546398899,-0.08499127546398899,3.52056,-0.4509930787153347,0.2,1.90631103515625,1.90631103515625,1.90631103515625
0.09799999999999898,-0.9373657999368055,-0.08715127546398849,-0.08715127546398893,3.5184,-0.45029494701453704,0.2,1.907684326171875,1.907684326171875,1.907684326171875
0.14799999999999613,-0.9524649329915049,-0.09053127546398887,-0.09053127546398931,3.51502,-0.4483750848373433,0.2,1.9141845703125,1.9141845703125,1.9141845703125
0.1980000000000004,-0.954256131671225,-0.09387127546398899,-0.09387127546398943,3.5116799999999997,-0.4485496177625427,0.2,1.920684814453125,1.920684814453125,1.920684814453125
0.24799999999999756,-0.9677096527123932,-0.09153127546398876,-0.0915312754639892,3.51402,-0.44610615680975063,0.2,1.938629150390625,1.938629150390625,1.938629150390625
0.2979999999999947,-0.9796464114357031,-0.08996127546398869,-0.08996127546398913,3.51559,-0.44401176170735746,0.2,1.94921875,1.94921875,1.94921875
0.347999999999999,-0.9785474804053833,-0.08739127546398917,-0.08739127546398917,3.51816,-0.443837228782158,0.2,1.9744873046875,1.9744873046875,1.9744873046875
0.39799999999999613,-0.989067166487775,-0.08931127546398931,-0.08931127546398931,3.51624,-0.44244096538056255,0.2,1.98583984375,1.98583984375,1.98583984375
0.4480000000000004,-0.9934428406041547,-0.0866412754639887,-0.08664127546398914,3.51891,-0.4413937678293659,0.2,2.00836181640625,2.00836181640625,2.00836181640625
0.49799999999999756,-0.9903535308147897,-0.07127127546398837,-0.07127127546398881,3.5342800000000003,-0.43982297150257105,0.2,2.018890380859375,2.018890380859375,2.018890380859375
0.5479999999999947,-0.9816982061668216,-0.06242127546398901,-0.06242127546398901,3.54313,-0.43999750442777047,0.2,2.0400390625,2.0400390625,2.0400390625
0.597999999999999,-0.9528502904557006,-0.0391312754639892,-0.039131275463989645,3.56642,-0.4413937678293659,0.2,2.048980712890625,2.048980712890625,2.048980712890625
0.6479999999999961,-0.9467687376191889,-0.03465127546398872,-0.03465127546398916,3.5709,-0.4417428336797648,0.2,2.066009521484375,2.066009521484375,2.066009521484375
0.6980000000000004,-0.9255731165222802,-0.021761275463989094,-0.021761275463989538,3.58379,-0.44331363000655966,0.2,2.075958251953125,2.075958251953125,2.075958251953125
0.7479999999999976,-0.9186520409195702,-0.020281275463989168,-0.020281275463989168,3.58527,-0.4441862946325569,0.2,2.091094970703125,2.091094970703125,2.091094970703125
0.7979999999999947,-0.9125747082797129,-0.018471275463988857,-0.0184712754639893,3.58708,-0.44488442633335457,0.2,2.09814453125,2.09814453125,2.09814453125
0.8979999999999961,-0.8447245023808656,-0.011831275463988877,-0.011831275463989321,3.59372,-0.4544837372193234,0.2,2.11798095703125,2.11798095703125,2.11798095703125
0.9480000000000004,-0.7835865435126794,-0.007601275463989143,-0.007601275463989143,3.59795,-0.46338491640449453,0.2,2.131134033203125,2.131134033203125,2.131134033203125
0.9979999999999976,-0.7783909675684759,-0.005561275463989546,-0.005561275463989546,3.5999899999999996,-0.46390851518009274,0.2,2.136474609375,2.136474609375,2.136474609375
1.0479999999999947,-0.7651368558448253,-0.005811275463989407,-0.005811275463989407,3.5997399999999997,-0.46600291028248597,0.2,2.146270751953125,2.146270751953125,2.146270751953125
1.1479999999999961,-0.7591146574652674,-0.006601275463988809,-0.0066012754639892535,3.59895,-0.4670501078336826,0.2,2.16033935546875,2.16033935546875,2.16033935546875
1.2479999999999976,-0.7584675607006619,-0.0008912754639887055,-0.0008912754639891496,3.60466,-0.4663519761328848,0.2,2.17138671875,2.17138671875,2.17138671875
1.2979999999999947,-0.7393179268213066,0.0028987245360103664,0.0028987245360103664,3.60845,-0.4687954370856769,0.2,2.174774169921875,2.174774169921875,2.174774169921875
1.347999999999999,-0.7273240427555856,0.00745872453601093,0.00745872453601093,3.61301,-0.47001716756207296,0.2,2.181549072265625,2.181549072265625,2.181549072265625
1.3979999999999961,-0.7270695446659099,0.005258724536010728,0.005258724536010728,3.61081,-0.4703662334124718,0.2,2.184326171875,2.184326171875,2.184326171875
1.4480000000000004,-0.7132288390199757,0.008128724536010878,0.008128724536010434,3.61368,-0.47211156266446613,0.2,2.19012451171875,2.19012451171875,2.19012451171875
1.4979999999999976,-0.6872406206125068,0.010768724536010854,0.01076872453601041,3.61632,-0.4757767540936543,0.2,2.193023681640625,2.193023681640625,2.193023681640625
1.5479999999999947,-0.6784780327972468,0.010538724536011124,0.01053872453601068,3.6160900000000002,-0.4771730174952497,0.2,2.199127197265625,2.199127197265625,2.199127197265625
1.597999999999999,-0.6552358727202234,0.02115872453601142,0.021158724536010975,3.62671,-0.4792674125976429,0.2,2.201629638671875,2.201629638671875,2.201629638671875
1.6479999999999961,-0.6382502324099488,0.01889872453601038,0.01889872453601038,3.62445,-0.4822344723260332,0.2,2.2061767578125,2.2061767578125,2.2061767578125
1.6980000000000004,-0.6147621399858583,0.018868724536011072,0.018868724536011072,3.62442,-0.48589966375522137,0.2,2.208251953125,2.208251953125,2.208251953125
1.7479999999999976,-0.6229513787184513,0.01968872453601067,0.01968872453601067,3.62524,-0.48450340035362593,0.2,2.2127685546875,2.2127685546875,2.2127685546875
1.7979999999999947,-0.6139268336910471,0.017368724536011015,0.017368724536011015,3.62292,-0.4862487296056202,0.2,2.214599609375,2.214599609375,2.214599609375
1.847999999999999,-0.5813279238762759,0.015238724536010828,0.015238724536010828,3.62079,-0.4916592502868027,0.2,2.218536376953125,2.218536376953125,2.218536376953125
1.8979999999999961,-0.5511400776212252,0.015388724536010923,0.015388724536010479,3.62094,-0.49637163926718736,0.2,2.219696044921875,2.219696044921875,2.219696044921875
1.9480000000000004,-0.5369684633560778,0.01510872453601042,0.01510872453601042,3.62066,-0.49864056729477996,0.2,2.22247314453125,2.22247314453125,2.22247314453125
1.9979999999999976,-0.504553988191824,0.015388724536010923,0.015388724536010923,3.62094,-0.5037020221255635,0.2,2.22357177734375,2.22357177734375,2.22357177734375
2.0479999999999947,-0.4895166470269463,0.011508724536010817,0.011508724536010817,3.61706,-0.5066690818539539,0.2,2.225494384765625,2.225494384765625,2.225494384765625
2.097999999999999,-0.4694379022892621,0.007228724536011644,0.0072287245360112,3.6127800000000003,-0.5105088062083414,0.2,2.226318359375,2.226318359375,2.226318359375
2.147999999999996,-0.45720465503742114,0.004008724536010977,0.004008724536010977,3.60956,-0.5129522671611335,0.2,2.228302001953125,2.228302001953125,2.228302001953125
2.1980000000000004,-0.4480828499778644,0.002128724536011095,0.002128724536011095,3.6076799999999998,-0.5146975964131277,0.2,2.229339599609375,2.229339599609375,2.229339599609375
2.2479999999999976,-0.4469645554959589,0.0010387245360110597,0.0010387245360110597,3.60659,-0.5150466622635267,0.2,2.23138427734375,2.23138427734375,2.23138427734375
2.2979999999999947,-0.4311019025408438,-0.0006312754639892226,-0.0006312754639892226,3.60492,-0.5178391890667176,0.2,2.232391357421875,2.232391357421875,2.232391357421875
2.347999999999999,-0.4073711713712269,-0.005301275463989175,-0.005301275463989175,3.60025,-0.5223770451219029,0.2,2.234222412109375,2.234222412109375,2.234222412109375
2.397999999999996,-0.376731291692292,-0.01265127546398892,-0.01265127546398892,3.5929,-0.528485697503883,0.2,2.234649658203125,2.234649658203125,2.234649658203125
2.4480000000000004,-0.3700704616064865,-0.0221012754639891,-0.022101275463989545,3.58345,-0.5311036913818745,0.2,2.23541259765625,2.23541259765625,2.23541259765625
2.4979999999999976,-0.3669498999826315,-0.025401275463988515,-0.02540127546398896,3.58015,-0.532150888933071,0.2,2.235809326171875,2.235809326171875,2.235809326171875
2.5479999999999947,-0.33468146949912914,-0.013811275463989414,-0.013811275463989414,3.5917399999999997,-0.5354670145118603,0.2,2.236907958984375,2.236907958984375,2.236907958984375
2.597999999999999,-0.33358955003178536,-0.012741275463989066,-0.012741275463989066,3.59281,-0.5354670145118603,0.2,2.237640380859375,2.237640380859375,2.237640380859375
2.647999999999996,-0.3407716082163832,-0.016611275463989106,-0.01661127546398955,3.58894,-0.534943415736262,0.2,2.238983154296875,2.238983154296875,2.238983154296875
2.6980000000000004,-0.336881588247846,-0.023341275463988786,-0.02334127546398923,3.58221,-0.5366887449882564,0.2,2.239471435546875,2.239471435546875,2.239471435546875
2.7479999999999976,-0.3299953613566027,-0.022911275463989078,-0.022911275463989078,3.58264,-0.5377359425394529,0.2,2.240509033203125,2.240509033203125,2.240509033203125
