time,e1,e2,e3,zd,theta,yaw_dot,x,y,h
0.046999999999997044,-0.7533777392125796,-0.02990127546398913,-0.029901275463989574,3.57565,0.47123889803846897,-0.2,0.07289449870586395,3.060059789568186,1.987091064453125
0.09700000000000131,-0.748908758507647,-0.032321275463989,-0.032321275463989,3.57323,0.47228609558966556,-0.2,0.06899721175432205,3.0578870102763176,1.98785400390625
0.14699999999999847,-0.7435736506823543,-0.02890127546398924,-0.02890127546398924,3.57665,0.4726351614400644,-0.2,0.06745484471321106,3.0569989643990993,1.988494873046875
0.19699999999999562,-0.7406678485256109,-0.02693127546398877,-0.026931275463989213,3.57862,0.4728096943652639,-0.2,0.06375537812709808,3.055387556552887,1.99127197265625
0.29699999999999704,-0.7719919301137472,-0.02090127546398879,-0.020901275463989233,3.58465,0.4670501078336826,-0.2,0.05903813987970352,3.0531195662915707,1.9962158203125
0.3470000000000013,-0.8113097627796035,-0.012231275463988833,-0.012231275463988833,3.5933200000000003,0.4597197249753064,-0.2,0.057636477053165436,3.0527727901935577,1.997802734375
0.39699999999999847,-0.8324264625509867,-0.009381275463989258,-0.009381275463989258,3.59617,0.4560545335461183,-0.2,0.05517859384417534,3.0519936196506023,2.00103759765625
0.4469999999999956,-0.8377857435410161,-0.002641275463989068,-0.002641275463989068,3.60291,0.454309204294124,-0.2,0.0542621873319149,3.0516888685524464,2.00244140625
0.4969999999999999,-0.8331931409997027,-0.007691275463988401,-0.007691275463988845,3.5978600000000003,0.45570546769571946,-0.2,0.0533994659781456,3.050326816737652,2.005828857421875
0.546999999999997,-0.8225618485113122,-0.007141275463989238,-0.007141275463989238,3.59841,0.4572762640225143,-0.2,0.053396325558423996,3.049786750227213,2.006988525390625
0.5970000000000013,-0.8163115823953002,-0.001341275463988545,-0.001341275463988989,3.60421,0.4574507969477138,-0.2,0.0534091480076313,3.0487126857042313,2.01031494140625
0.6469999999999985,-0.8208616539227758,0.006318724536010567,0.006318724536010123,3.6118699999999997,0.45570546769571946,-0.2,0.05328579992055893,3.048491805791855,2.01165771484375
0.6969999999999956,-0.8209698463509287,0.011348724536011101,0.011348724536011101,3.6169000000000002,0.4550073359949217,-0.2,0.0531996451318264,3.0486341044306755,2.01434326171875
0.7469999999999999,-0.8278426865193333,0.02817872453601078,0.02817872453601078,3.63373,0.45169121041613247,-0.2,0.05317525193095207,3.0489624440670013,2.0157470703125
0.796999999999997,-0.8153862806193266,0.030678724536010726,0.030678724536010726,3.63623,0.4532620067429274,-0.2,0.05298838019371033,3.0499356873333454,2.0185546875
0.8470000000000013,-0.7923410111471973,0.03353872453601081,0.03353872453601081,3.63909,0.45640359939651715,-0.2,0.052812445908784866,3.0505376011133194,2.0196533203125
0.8969999999999985,-0.7580937669340244,0.040028724536010696,0.040028724536010696,3.64558,0.460766922526503,-0.2,0.0527445524930954,3.052072547376156,2.021759033203125
0.9469999999999956,-0.7443474731684767,0.041388724536010724,0.04138872453601028,3.64694,0.4626867847036968,-0.2,0.052855443209409714,3.053072903305292,2.022857666015625
